Date,Product ID,Units Sold,Price,Revenue,Store ID,Stock Level,Restock_Date,Warehouse/Store ID,AvgPrice,Cost,price_elasticity,elasticity_class
2023-03-23,P0015,117,74.19,8680.23,S002,2354,02-02-2022,S002,56.78431372549019,26.04,-0.2131853795798934,Low Elasticity
2023-03-24,P0015,260,27.72,7207.2,S003,3239,07-02-2022,S003,56.78431372549019,25.09,-0.2131853795798934,Low Elasticity
2023-03-25,P0015,117,74.19,8680.23,S002,4884,01-02-2022,S002,56.78431372549019,38.78,-0.2131853795798934,Low Elasticity
2023-03-26,P0015,260,27.72,7207.2,S003,4236,08-02-2022,S003,56.78431372549019,26.21,-0.2131853795798934,Low Elasticity
2023-03-27,P0015,19,10.4,197.6,S005,2944,09-02-2022,S005,56.78431372549019,28.86,-0.2131853795798934,Low Elasticity
2023-03-28,P0015,228,52.17,11894.76,S001,2275,01-02-2022,S001,56.78431372549019,33.5,-0.2131853795798934,Low Elasticity
2023-03-29,P0015,90,92.19,8297.1,S004,3612,31-01-2022,S004,56.78431372549019,34.76,-0.2131853795798934,Low Elasticity
2023-03-30,P0015,90,92.19,8297.1,S004,3773,01-02-2022,S004,56.78431372549019,33.7,-0.2131853795798934,Low Elasticity
2023-03-31,P0015,90,92.19,8297.1,S004,3489,02-02-2022,S004,56.78431372549019,31.42,-0.2131853795798934,Low Elasticity
2023-04-01,P0015,90,92.19,8297.1,S004,4108,03-02-2022,S004,56.78431372549019,23.93,-0.2131853795798934,Low Elasticity
2023-04-02,P0015,90,92.19,8297.1,S004,4963,04-02-2022,S004,56.78431372549019,31.7,-0.2131853795798934,Low Elasticity
2023-04-03,P0015,90,92.19,8297.1,S004,4124,05-02-2022,S004,56.78431372549019,37.4,-0.2131853795798934,Low Elasticity
2023-04-04,P0015,90,92.19,8297.1,S004,4251,06-02-2022,S004,56.78431372549019,29.7,-0.2131853795798934,Low Elasticity
2023-04-05,P0015,90,92.19,8297.1,S004,1872,07-02-2022,S004,56.78431372549019,36.3,-0.2131853795798934,Low Elasticity
2023-04-06,P0015,90,92.19,8297.1,S004,3492,08-02-2022,S004,56.78431372549019,23.15,-0.2131853795798934,Low Elasticity
2023-04-07,P0015,90,92.19,8297.1,S004,4006,09-02-2022,S004,56.78431372549019,23.24,-0.2131853795798934,Low Elasticity
2023-04-08,P0015,377,87.24,32889.48,S001,4222,08-02-2022,S001,56.78431372549019,37.53,-0.2131853795798934,Low Elasticity
2023-04-09,P0015,377,87.24,32889.48,S001,3444,07-02-2022,S001,56.78431372549019,28.66,-0.2131853795798934,Low Elasticity
2023-04-10,P0015,377,87.24,32889.48,S001,2012,06-02-2022,S001,56.78431372549019,37.6,-0.2131853795798934,Low Elasticity
2023-04-11,P0015,377,87.24,32889.48,S001,1784,05-02-2022,S001,56.78431372549019,23.48,-0.2131853795798934,Low Elasticity
2023-04-12,P0015,377,87.24,32889.48,S001,2704,04-02-2022,S001,56.78431372549019,33.48,-0.2131853795798934,Low Elasticity
2023-04-13,P0015,377,87.24,32889.48,S001,3327,03-02-2022,S001,56.78431372549019,36.95,-0.2131853795798934,Low Elasticity
2023-04-14,P0015,377,87.24,32889.48,S001,3572,02-02-2022,S001,56.78431372549019,34.85,-0.2131853795798934,Low Elasticity
2023-04-15,P0015,377,87.24,32889.48,S001,2275,01-02-2022,S001,56.78431372549019,33.5,-0.2131853795798934,Low Elasticity
2023-04-16,P0015,377,87.24,32889.48,S001,3135,31-01-2022,S001,56.78431372549019,25.81,-0.2131853795798934,Low Elasticity
2023-04-17,P0015,19,10.4,197.6,S005,3613,31-01-2022,S005,56.78431372549019,35.85,-0.2131853795798934,Low Elasticity
2023-04-18,P0015,19,10.4,197.6,S005,3939,01-02-2022,S005,56.78431372549019,28.49,-0.2131853795798934,Low Elasticity
2023-04-19,P0015,19,10.4,197.6,S005,4296,02-02-2022,S005,56.78431372549019,24.88,-0.2131853795798934,Low Elasticity
2023-04-20,P0015,19,10.4,197.6,S005,2445,03-02-2022,S005,56.78431372549019,28.52,-0.2131853795798934,Low Elasticity
2023-04-21,P0015,19,10.4,197.6,S005,4394,04-02-2022,S005,56.78431372549019,30.61,-0.2131853795798934,Low Elasticity
2023-04-22,P0015,19,10.4,197.6,S005,1635,05-02-2022,S005,56.78431372549019,37.99,-0.2131853795798934,Low Elasticity
2023-04-23,P0015,19,10.4,197.6,S005,1851,06-02-2022,S005,56.78431372549019,24.67,-0.2131853795798934,Low Elasticity
2023-04-24,P0015,19,10.4,197.6,S005,3502,07-02-2022,S005,56.78431372549019,23.02,-0.2131853795798934,Low Elasticity
2023-04-25,P0015,19,10.4,197.6,S005,1828,08-02-2022,S005,56.78431372549019,34.09,-0.2131853795798934,Low Elasticity
2023-04-26,P0015,260,27.72,7207.2,S003,4479,09-02-2022,S003,56.78431372549019,29.85,-0.2131853795798934,Low Elasticity
2023-04-27,P0015,117,74.19,8680.23,S002,1021,31-01-2022,S002,56.78431372549019,39.16,-0.2131853795798934,Low Elasticity
2023-04-28,P0015,24,52.21,1253.04,S002,4002,03-02-2022,S002,56.78431372549019,23.5,-0.2131853795798934,Low Elasticity
2023-04-29,P0015,181,60.54,10957.74,S004,4108,03-02-2022,S004,56.78431372549019,23.93,-0.2131853795798934,Low Elasticity
2023-04-30,P0015,181,60.54,10957.74,S004,3489,02-02-2022,S004,56.78431372549019,31.42,-0.2131853795798934,Low Elasticity
2023-05-01,P0015,174,99.47,17307.78,S004,3612,31-01-2022,S004,56.78431372549019,34.76,-0.2131853795798934,Low Elasticity
2023-05-02,P0015,1,92.22,92.22,S001,4353,10-02-2022,S001,56.78431372549019,34.73,-0.2131853795798934,Low Elasticity
2023-05-03,P0015,1,92.22,92.22,S001,4627,09-02-2022,S001,56.78431372549019,32.12,-0.2131853795798934,Low Elasticity
2023-05-04,P0015,1,92.22,92.22,S001,4222,08-02-2022,S001,56.78431372549019,37.53,-0.2131853795798934,Low Elasticity
2023-05-05,P0015,1,92.22,92.22,S001,3444,07-02-2022,S001,56.78431372549019,28.66,-0.2131853795798934,Low Elasticity
2023-05-06,P0015,1,92.22,92.22,S001,2012,06-02-2022,S001,56.78431372549019,37.6,-0.2131853795798934,Low Elasticity
2023-05-07,P0015,1,92.22,92.22,S001,1784,05-02-2022,S001,56.78431372549019,23.48,-0.2131853795798934,Low Elasticity
2023-05-08,P0015,1,92.22,92.22,S001,2704,04-02-2022,S001,56.78431372549019,33.48,-0.2131853795798934,Low Elasticity
2023-05-09,P0015,1,92.22,92.22,S001,3327,03-02-2022,S001,56.78431372549019,36.95,-0.2131853795798934,Low Elasticity
2023-05-10,P0015,181,60.54,10957.74,S004,4006,09-02-2022,S004,56.78431372549019,23.24,-0.2131853795798934,Low Elasticity
2023-05-11,P0015,181,60.54,10957.74,S004,3492,08-02-2022,S004,56.78431372549019,23.15,-0.2131853795798934,Low Elasticity
2023-05-12,P0015,181,60.54,10957.74,S004,1872,07-02-2022,S004,56.78431372549019,36.3,-0.2131853795798934,Low Elasticity
2023-05-13,P0015,1,92.22,92.22,S001,3572,02-02-2022,S001,56.78431372549019,34.85,-0.2131853795798934,Low Elasticity
2023-05-14,P0015,1,92.22,92.22,S001,2275,01-02-2022,S001,56.78431372549019,33.5,-0.2131853795798934,Low Elasticity
2023-05-15,P0015,181,60.54,10957.74,S004,4251,06-02-2022,S004,56.78431372549019,29.7,-0.2131853795798934,Low Elasticity
2023-05-16,P0015,181,60.54,10957.74,S004,4124,05-02-2022,S004,56.78431372549019,37.4,-0.2131853795798934,Low Elasticity
2023-05-17,P0015,1,92.22,92.22,S001,3135,31-01-2022,S001,56.78431372549019,25.81,-0.2131853795798934,Low Elasticity
2023-05-18,P0015,181,60.54,10957.74,S004,3612,31-01-2022,S004,56.78431372549019,34.76,-0.2131853795798934,Low Elasticity
2023-05-19,P0015,181,60.54,10957.74,S004,4963,04-02-2022,S004,56.78431372549019,31.7,-0.2131853795798934,Low Elasticity
2023-05-20,P0015,181,60.54,10957.74,S004,3773,01-02-2022,S004,56.78431372549019,33.7,-0.2131853795798934,Low Elasticity
2023-05-21,P0015,174,99.47,17307.78,S004,3489,02-02-2022,S004,56.78431372549019,31.42,-0.2131853795798934,Low Elasticity
2023-05-22,P0015,174,99.47,17307.78,S004,4108,03-02-2022,S004,56.78431372549019,23.93,-0.2131853795798934,Low Elasticity
2023-05-23,P0015,174,99.47,17307.78,S004,3773,01-02-2022,S004,56.78431372549019,33.7,-0.2131853795798934,Low Elasticity
2023-05-24,P0015,174,99.47,17307.78,S004,4124,05-02-2022,S004,56.78431372549019,37.4,-0.2131853795798934,Low Elasticity
2023-05-25,P0015,270,71.86,19402.2,S002,2256,09-02-2022,S002,56.78431372549019,25.64,-0.2131853795798934,Low Elasticity
2023-05-26,P0015,7,38.71,270.97,S005,4394,04-02-2022,S005,56.78431372549019,30.61,-0.2131853795798934,Low Elasticity
2023-05-27,P0015,7,38.71,270.97,S005,1635,05-02-2022,S005,56.78431372549019,37.99,-0.2131853795798934,Low Elasticity
2023-05-28,P0015,7,38.71,270.97,S005,1851,06-02-2022,S005,56.78431372549019,24.67,-0.2131853795798934,Low Elasticity
2023-05-29,P0015,7,38.71,270.97,S005,3502,07-02-2022,S005,56.78431372549019,23.02,-0.2131853795798934,Low Elasticity
2023-05-30,P0015,7,38.71,270.97,S005,1828,08-02-2022,S005,56.78431372549019,34.09,-0.2131853795798934,Low Elasticity
2023-05-31,P0015,7,38.71,270.97,S005,2944,09-02-2022,S005,56.78431372549019,28.86,-0.2131853795798934,Low Elasticity
2023-06-01,P0015,174,99.47,17307.78,S004,4006,09-02-2022,S004,56.78431372549019,23.24,-0.2131853795798934,Low Elasticity
2023-06-02,P0015,174,99.47,17307.78,S004,3492,08-02-2022,S004,56.78431372549019,23.15,-0.2131853795798934,Low Elasticity
2023-06-03,P0015,174,99.47,17307.78,S004,1872,07-02-2022,S004,56.78431372549019,36.3,-0.2131853795798934,Low Elasticity
2023-06-04,P0015,174,99.47,17307.78,S004,4963,04-02-2022,S004,56.78431372549019,31.7,-0.2131853795798934,Low Elasticity
2023-06-05,P0015,174,99.47,17307.78,S004,4251,06-02-2022,S004,56.78431372549019,29.7,-0.2131853795798934,Low Elasticity
2022-01-01,P0016,85,45.82,3894.7,S004,3923,08-02-2022,S004,54.23431372549019,24.23,-0.14936626525187247,Low Elasticity
2022-01-02,P0016,347,98.18,34068.46,S003,2267,31-01-2022,S003,54.23431372549019,36.69,-0.14936626525187247,Low Elasticity
2022-01-03,P0016,347,98.18,34068.46,S003,3278,01-02-2022,S003,54.23431372549019,25.63,-0.14936626525187247,Low Elasticity
2022-01-04,P0016,347,98.18,34068.46,S003,1648,02-02-2022,S003,54.23431372549019,30.75,-0.14936626525187247,Low Elasticity
2022-01-05,P0016,347,98.18,34068.46,S003,2969,03-02-2022,S003,54.23431372549019,32.15,-0.14936626525187247,Low Elasticity
2022-01-06,P0016,85,45.82,3894.7,S004,2821,07-02-2022,S004,54.23431372549019,24.13,-0.14936626525187247,Low Elasticity
2022-01-07,P0016,80,58.05,4644.0,S001,2183,02-02-2022,S001,54.23431372549019,25.55,-0.14936626525187247,Low Elasticity
2022-01-08,P0016,85,45.82,3894.7,S004,4294,06-02-2022,S004,54.23431372549019,37.68,-0.14936626525187247,Low Elasticity
2022-01-09,P0016,85,45.82,3894.7,S004,2595,05-02-2022,S004,54.23431372549019,37.14,-0.14936626525187247,Low Elasticity
2022-01-10,P0016,85,45.82,3894.7,S004,2768,04-02-2022,S004,54.23431372549019,37.85,-0.14936626525187247,Low Elasticity
2022-01-11,P0016,85,45.82,3894.7,S004,2183,03-02-2022,S004,54.23431372549019,26.88,-0.14936626525187247,Low Elasticity
2022-01-12,P0016,347,98.18,34068.46,S003,1452,04-02-2022,S003,54.23431372549019,29.71,-0.14936626525187247,Low Elasticity
2022-01-13,P0016,85,45.82,3894.7,S004,1563,02-02-2022,S004,54.23431372549019,29.85,-0.14936626525187247,Low Elasticity
2022-01-14,P0016,85,45.82,3894.7,S004,4216,09-02-2022,S004,54.23431372549019,25.96,-0.14936626525187247,Low Elasticity
2022-01-15,P0016,347,98.18,34068.46,S003,3786,07-02-2022,S003,54.23431372549019,34.61,-0.14936626525187247,Low Elasticity
2022-01-16,P0016,80,58.05,4644.0,S001,4444,31-01-2022,S001,54.23431372549019,24.68,-0.14936626525187247,Low Elasticity
2022-01-17,P0016,347,98.18,34068.46,S003,1667,09-02-2022,S003,54.23431372549019,27.93,-0.14936626525187247,Low Elasticity
2022-01-18,P0016,255,21.9,5584.5,S001,1062,10-02-2022,S001,54.23431372549019,36.75,-0.14936626525187247,Low Elasticity
2022-01-19,P0016,80,58.05,4644.0,S001,1011,07-02-2022,S001,54.23431372549019,36.82,-0.14936626525187247,Low Elasticity
2022-01-20,P0016,80,58.05,4644.0,S001,2664,06-02-2022,S001,54.23431372549019,36.68,-0.14936626525187247,Low Elasticity
2022-01-21,P0016,178,52.98,9430.44,S002,1684,05-02-2022,S002,54.23431372549019,37.07,-0.14936626525187247,Low Elasticity
2022-01-22,P0016,80,58.05,4644.0,S001,1160,04-02-2022,S001,54.23431372549019,28.99,-0.14936626525187247,Low Elasticity
2022-01-23,P0016,80,58.05,4644.0,S001,4908,03-02-2022,S001,54.23431372549019,33.02,-0.14936626525187247,Low Elasticity
2022-01-24,P0016,201,78.7,15818.7,S004,4216,09-02-2022,S004,54.23431372549019,25.96,-0.14936626525187247,Low Elasticity
2022-01-25,P0016,201,78.7,15818.7,S004,3923,08-02-2022,S004,54.23431372549019,24.23,-0.14936626525187247,Low Elasticity
2022-01-26,P0016,201,78.7,15818.7,S004,2821,07-02-2022,S004,54.23431372549019,24.13,-0.14936626525187247,Low Elasticity
2022-01-27,P0016,255,21.9,5584.5,S001,1684,09-02-2022,S001,54.23431372549019,28.79,-0.14936626525187247,Low Elasticity
2022-01-28,P0016,178,52.98,9430.44,S002,3837,06-02-2022,S002,54.23431372549019,28.97,-0.14936626525187247,Low Elasticity
2022-01-29,P0016,178,52.98,9430.44,S002,4080,08-02-2022,S002,54.23431372549019,28.51,-0.14936626525187247,Low Elasticity
2022-01-30,P0016,80,58.05,4644.0,S001,2016,01-02-2022,S001,54.23431372549019,35.87,-0.14936626525187247,Low Elasticity
2022-01-31,P0016,178,52.98,9430.44,S002,4376,09-02-2022,S002,54.23431372549019,26.12,-0.14936626525187247,Low Elasticity
2022-02-01,P0016,201,78.7,15818.7,S004,3945,31-01-2022,S004,54.23431372549019,33.55,-0.14936626525187247,Low Elasticity
2022-02-02,P0016,201,78.7,15818.7,S004,2570,01-02-2022,S004,54.23431372549019,24.53,-0.14936626525187247,Low Elasticity
2022-02-03,P0016,201,78.7,15818.7,S004,1563,02-02-2022,S004,54.23431372549019,29.85,-0.14936626525187247,Low Elasticity
2022-02-04,P0016,201,78.7,15818.7,S004,2183,03-02-2022,S004,54.23431372549019,26.88,-0.14936626525187247,Low Elasticity
2022-02-05,P0016,201,78.7,15818.7,S004,4294,06-02-2022,S004,54.23431372549019,37.68,-0.14936626525187247,Low Elasticity
2022-02-06,P0016,201,78.7,15818.7,S004,2595,05-02-2022,S004,54.23431372549019,37.14,-0.14936626525187247,Low Elasticity
2022-02-07,P0016,178,52.98,9430.44,S002,4974,07-02-2022,S002,54.23431372549019,35.97,-0.14936626525187247,Low Elasticity
2022-02-08,P0016,347,98.18,34068.46,S003,2445,08-02-2022,S003,54.23431372549019,24.8,-0.14936626525187247,Low Elasticity
2022-02-09,P0016,255,21.9,5584.5,S001,2167,08-02-2022,S001,54.23431372549019,30.14,-0.14936626525187247,Low Elasticity
2022-02-10,P0016,89,19.72,1755.08,S005,2484,01-02-2022,S005,54.23431372549019,27.38,-0.14936626525187247,Low Elasticity
2022-02-11,P0016,201,78.7,15818.7,S004,2768,04-02-2022,S004,54.23431372549019,37.85,-0.14936626525187247,Low Elasticity
2022-02-12,P0016,80,58.05,4644.0,S001,1062,10-02-2022,S001,54.23431372549019,36.75,-0.14936626525187247,Low Elasticity
2022-02-13,P0016,80,58.05,4644.0,S001,1684,09-02-2022,S001,54.23431372549019,28.79,-0.14936626525187247,Low Elasticity
2022-02-14,P0016,80,58.05,4644.0,S001,2167,08-02-2022,S001,54.23431372549019,30.14,-0.14936626525187247,Low Elasticity
2022-02-15,P0016,255,21.9,5584.5,S001,4444,31-01-2022,S001,54.23431372549019,24.68,-0.14936626525187247,Low Elasticity
2022-02-16,P0016,85,45.82,3894.7,S004,2570,01-02-2022,S004,54.23431372549019,24.53,-0.14936626525187247,Low Elasticity
2022-02-17,P0016,85,45.82,3894.7,S004,3945,31-01-2022,S004,54.23431372549019,33.55,-0.14936626525187247,Low Elasticity
2022-02-18,P0016,178,52.98,9430.44,S002,3300,31-01-2022,S002,54.23431372549019,34.85,-0.14936626525187247,Low Elasticity
2022-02-19,P0016,178,52.98,9430.44,S002,1064,01-02-2022,S002,54.23431372549019,26.95,-0.14936626525187247,Low Elasticity
2022-02-20,P0016,89,19.72,1755.08,S005,2129,31-01-2022,S005,54.23431372549019,29.73,-0.14936626525187247,Low Elasticity
2022-02-21,P0016,178,52.98,9430.44,S002,2663,02-02-2022,S002,54.23431372549019,33.45,-0.14936626525187247,Low Elasticity
2022-02-22,P0016,255,21.9,5584.5,S001,2016,01-02-2022,S001,54.23431372549019,35.87,-0.14936626525187247,Low Elasticity
2022-02-23,P0016,178,52.98,9430.44,S002,4446,04-02-2022,S002,54.23431372549019,33.1,-0.14936626525187247,Low Elasticity
2022-02-24,P0016,255,21.9,5584.5,S001,2183,02-02-2022,S001,54.23431372549019,25.55,-0.14936626525187247,Low Elasticity
2022-02-25,P0016,255,21.9,5584.5,S001,4908,03-02-2022,S001,54.23431372549019,33.02,-0.14936626525187247,Low Elasticity
2022-02-26,P0016,255,21.9,5584.5,S001,1160,04-02-2022,S001,54.23431372549019,28.99,-0.14936626525187247,Low Elasticity
2022-02-27,P0016,255,21.9,5584.5,S001,4175,05-02-2022,S001,54.23431372549019,22.12,-0.14936626525187247,Low Elasticity
2022-02-28,P0016,255,21.9,5584.5,S001,2664,06-02-2022,S001,54.23431372549019,36.68,-0.14936626525187247,Low Elasticity
2022-03-01,P0016,255,21.9,5584.5,S001,1011,07-02-2022,S001,54.23431372549019,36.82,-0.14936626525187247,Low Elasticity
2022-03-02,P0016,89,19.72,1755.08,S005,3432,02-02-2022,S005,54.23431372549019,30.19,-0.14936626525187247,Low Elasticity
2022-03-03,P0016,178,52.98,9430.44,S002,2955,03-02-2022,S002,54.23431372549019,22.36,-0.14936626525187247,Low Elasticity
2022-03-04,P0016,80,58.05,4644.0,S001,4175,05-02-2022,S001,54.23431372549019,22.12,-0.14936626525187247,Low Elasticity
2022-03-05,P0016,89,19.72,1755.08,S005,3497,09-02-2022,S005,54.23431372549019,23.18,-0.14936626525187247,Low Elasticity
2022-03-06,P0016,71,44.98,3193.58,S002,3300,31-01-2022,S002,54.23431372549019,34.85,-0.14936626525187247,Low Elasticity
2022-03-07,P0016,63,45.65,2875.95,S002,4080,08-02-2022,S002,54.23431372549019,28.51,-0.14936626525187247,Low Elasticity
2022-03-08,P0016,63,45.65,2875.95,S002,4974,07-02-2022,S002,54.23431372549019,35.97,-0.14936626525187247,Low Elasticity
2022-03-09,P0016,63,45.65,2875.95,S002,3837,06-02-2022,S002,54.23431372549019,28.97,-0.14936626525187247,Low Elasticity
2022-03-10,P0016,63,45.65,2875.95,S002,1684,05-02-2022,S002,54.23431372549019,37.07,-0.14936626525187247,Low Elasticity
2022-03-11,P0016,63,45.65,2875.95,S002,4446,04-02-2022,S002,54.23431372549019,33.1,-0.14936626525187247,Low Elasticity
2022-03-12,P0016,63,45.65,2875.95,S002,2955,03-02-2022,S002,54.23431372549019,22.36,-0.14936626525187247,Low Elasticity
2022-03-13,P0016,63,45.65,2875.95,S002,2663,02-02-2022,S002,54.23431372549019,33.45,-0.14936626525187247,Low Elasticity
2022-03-14,P0016,63,45.65,2875.95,S002,1064,01-02-2022,S002,54.23431372549019,26.95,-0.14936626525187247,Low Elasticity
2022-03-15,P0016,63,45.65,2875.95,S002,3300,31-01-2022,S002,54.23431372549019,34.85,-0.14936626525187247,Low Elasticity
2022-03-16,P0016,94,94.26,8860.44,S004,1563,02-02-2022,S004,54.23431372549019,29.85,-0.14936626525187247,Low Elasticity
2022-03-17,P0016,55,63.07,3468.85,S003,1648,02-02-2022,S003,54.23431372549019,30.75,-0.14936626525187247,Low Elasticity
2022-03-18,P0016,55,63.07,3468.85,S003,2969,03-02-2022,S003,54.23431372549019,32.15,-0.14936626525187247,Low Elasticity
2022-03-19,P0016,55,63.07,3468.85,S003,1452,04-02-2022,S003,54.23431372549019,29.71,-0.14936626525187247,Low Elasticity
2022-03-20,P0016,63,45.65,2875.95,S002,4376,09-02-2022,S002,54.23431372549019,26.12,-0.14936626525187247,Low Elasticity
2022-03-21,P0016,55,63.07,3468.85,S003,4769,05-02-2022,S003,54.23431372549019,28.26,-0.14936626525187247,Low Elasticity
2022-03-22,P0016,55,63.07,3468.85,S003,3786,07-02-2022,S003,54.23431372549019,34.61,-0.14936626525187247,Low Elasticity
2022-03-23,P0016,55,63.07,3468.85,S003,2445,08-02-2022,S003,54.23431372549019,24.8,-0.14936626525187247,Low Elasticity
2022-03-24,P0016,55,63.07,3468.85,S003,1667,09-02-2022,S003,54.23431372549019,27.93,-0.14936626525187247,Low Elasticity
2022-03-25,P0016,11,16.3,179.3,S005,3497,09-02-2022,S005,54.23431372549019,23.18,-0.14936626525187247,Low Elasticity
2022-03-26,P0016,11,16.3,179.3,S005,1894,08-02-2022,S005,54.23431372549019,25.03,-0.14936626525187247,Low Elasticity
2022-03-27,P0016,11,16.3,179.3,S005,2819,07-02-2022,S005,54.23431372549019,35.88,-0.14936626525187247,Low Elasticity
2022-03-28,P0016,11,16.3,179.3,S005,2687,06-02-2022,S005,54.23431372549019,31.63,-0.14936626525187247,Low Elasticity
2022-03-29,P0016,11,16.3,179.3,S005,2129,05-02-2022,S005,54.23431372549019,29.41,-0.14936626525187247,Low Elasticity
2022-03-30,P0016,11,16.3,179.3,S005,1127,04-02-2022,S005,54.23431372549019,27.44,-0.14936626525187247,Low Elasticity
2022-03-31,P0016,11,16.3,179.3,S005,1103,03-02-2022,S005,54.23431372549019,36.84,-0.14936626525187247,Low Elasticity
2022-04-01,P0016,11,16.3,179.3,S005,3432,02-02-2022,S005,54.23431372549019,30.19,-0.14936626525187247,Low Elasticity
2022-04-02,P0016,94,94.26,8860.44,S004,2570,01-02-2022,S004,54.23431372549019,24.53,-0.14936626525187247,Low Elasticity
2022-04-03,P0016,94,94.26,8860.44,S004,3945,31-01-2022,S004,54.23431372549019,33.55,-0.14936626525187247,Low Elasticity
2022-04-04,P0016,55,63.07,3468.85,S003,2227,06-02-2022,S003,54.23431372549019,23.77,-0.14936626525187247,Low Elasticity
2022-04-05,P0016,87,75.19,6541.53,S003,1667,09-02-2022,S003,54.23431372549019,27.93,-0.14936626525187247,Low Elasticity
2022-04-06,P0016,87,75.19,6541.53,S003,2445,08-02-2022,S003,54.23431372549019,24.8,-0.14936626525187247,Low Elasticity
2022-04-07,P0016,87,75.19,6541.53,S003,3786,07-02-2022,S003,54.23431372549019,34.61,-0.14936626525187247,Low Elasticity
2022-04-08,P0016,347,98.18,34068.46,S003,2227,06-02-2022,S003,54.23431372549019,23.77,-0.14936626525187247,Low Elasticity
2022-04-09,P0016,222,41.91,9304.02,S005,2129,31-01-2022,S005,54.23431372549019,29.73,-0.14936626525187247,Low Elasticity
